ID,Year,Mileage,State,Make,Model
63290,7305,49291, CA,Kia,Soul+
63297,7302,4422, WI,Chevrolet,Silverado
63294,7301,71984, HI,Honda,CR-VLX
63291,7301,53235, KS,Ford,ExplorerXLT
63298,7301,44833, MA,Honda,Accord
63295,7304,91011, UT,GMC,Sierra
63292,7307,94477, TN,Nissan,Quest4dr
63299,7332,94818, PA,Dodge,Ram
63296,7305,41709, NM,Dodge,JourneyAWD
63263,7301,11346, CA,Audi,A8
63260,7303,67749, MI,Kia,SedonaLX
63267,7301,42968, MN,BMW,4
63264,7301,002186, CO,Ford,EscapeSE
63261,7300,023841, TX,Chevrolet,Silverado
63268,7301,44505, WA,Ford,F-0834WD
63265,7304,45243, FL,Ford,FusionSE
63262,7339,036340, OK,Chevrolet,Avalanche2WD
63269,7308,71488, WI,Kia,OptimaLX
63266,7307,60724, FL,Lexus,RX
63933,7303,087706, OK,Chevrolet,Suburban4WD
63930,7338,013043, CO,Chevrolet,Suburban4dr
63937,7305,42840, PA,Dodge,Grand
63934,7304,93641, TX,GMC,Yukon2WD
63931,7305,11583, NV,Jeep,CompassSport
63938,7305,16439, VA,Volkswagen,Jetta
63935,7304,55779, TX,GMC,TerrainFWD
63932,7305,40767, OH,Subaru,Impreza2.0i
63939,7305,40638, CA,Chevrolet,Malibu
63936,7300,97436, FL,Kia,Optima4dr
63903,7339,032969, FL,Nissan,Altima4dr
63900,7304,12064, TN,Toyota,CamrySE
63907,7339,039602, VA,Honda,Pilot4WD
63904,7302,44187, FL,Chevrolet,TraverseFWD
63901,7305,6789, MD,Volvo,S60T5
63908,7305,75425, MS,Chevrolet,TraverseFWD
63905,7305,76031, FL,Toyota,4RunnerRWD
63902,7307,67778, PA,Chevrolet,Malibu1LT
63909,7308,79498, PA,Nissan,Pathfinder4WD
63906,7301,77445, OH,Honda,Accord
63973,7304,80642, VA,Lexus,RX
63970,7300,47158, KS,Jeep,Wrangler4WD
63977,7301,84140, TX,Mercedes-Benz,E-ClassE383
63974,7305,76152, CA,Lincoln,Navigator
63971,7302,0174, MO,Honda,Accord
63978,7304,17325, TX,INFINITI,G32
63975,7301,1082, TX,Dodge,ChallengerR/T
63972,7305,76469, MN,Dodge,ChargerSXT
63979,7332,074277, AZ,Lincoln,Navigator
63976,7301,52839, FL,Chevrolet,Tahoe2WD
63943,7305,79303, OR,Volkswagen,Passat4dr
63940,7300,80677, CA,BMW,4
63947,7301,19526, CA,Toyota,CorollaS
63944,7308,94023, LA,Ford,ExplorerLimited
63941,7301,81045, MA,GMC,Sierra
63948,7338,036928, WI,GMC,Sierra
63945,7301,41415, MA,Jeep,Grand
63942,7302,5291, NY,Mercedes-Benz,C-ClassC
63949,7304,52222, AZ,Chevrolet,SonicSedan
63946,7336,013258, FL,Nissan,RogueFWD
63913,7331,93458, GA,BMW,4
63910,7308,15637, IN,Ford,ExplorerXLT
63917,7304,78492, NC,Chevrolet,Silverado
63914,7300,733967, TN,Toyota,Camry4dr
63911,7301,75098, FL,Toyota,CamrySE
63918,7305,08526, TX,BMW,4
63915,7305,44478, NC,Ford,ExplorerFWD
63912,7303,18, UT,Ford,F-0834WD
63919,7307,005878, AL,Ford,F-0834WD
63916,7302,78273, AL,Toyota,CamrySE
63983,7332,012120, PA,Jeep,Grand
63980,7335,81577, FL,Toyota,Tundra4WD
63987,7302,05353, OH,Ford,Transit
63984,7308,10897, CA,Nissan,Pathfinder4WD
63981,7339,96729, MD,Jeep,Wrangler4WD
63988,7308,45410, OH,Honda,OdysseyEX-L
63985,7335,083393, WA,Toyota,Corolla4dr
63982,7301,28838, CA,Jeep,PatriotSport
63989,7335,52455, CA,Audi,A64dr
63986,7302,6064, WA,Kia,SedonaLX
63953,7336,14094, TX,MINI,Cooper
63950,7302,03268, FL,Honda,AccordLX-S
63957,7302,0210, MA,Toyota,CamryLE
63954,7336,076333, FL,Nissan,MuranoAWD
63951,7305,7308, WA,Mitsubishi,Outlander
63958,7300,48900, FL,Toyota,RAV4FWD
63955,7302,48875, IL,Ford,EscapeFWD
63952,7301,44152, UT,Honda,Civic
63959,7308,71093, IL,Chevrolet,EquinoxFWD
63956,7305,00324, TN,Chevrolet,ColoradoCrew
63923,7301,14738, IL,BMW,8
63920,7300,036470, FL,Toyota,TacomaBase
63927,7303,51070, WA,Jeep,Wrangler
63924,7301,90234, IL,BMW,X3xDrive28i
63921,7336,27642, IA,Lexus,IS
63928,7305,15004, SC,Dodge,ChargerSXT
63925,7301,74167, TX,Ford,FocusTitanium
63922,7301,08186, CT,Honda,CR-VLX
63929,7307,63333, AZ,Chevrolet,CruzeSedan
63926,7307,01190, GA,Chevrolet,CorvetteCoupe
63993,7307,12067, NC,Chevrolet,Silverado
63990,7302,71257, TX,Ford,MustangGT
63997,7301,77068, VA,GMC,Sierra
63994,7301,00365, MD,Chrysler,433430S
63991,7304,20131, IL,Mitsubishi,Outlander
63998,7305,78455, MA,BMW,4
63995,7301,55538, VA,Ford,EdgeSEL
63992,7301,06770, AZ,Ford,FocusSE
63999,7309,781, CA,Toyota,CamrySE
63996,7301,18871, KS,Kia,OptimaEX
63963,7339,071762, OH,Ford,Super
63960,7303,031768, FL,Honda,CR-V4WD
63967,7307,034871, CA,Lexus,IS
63964,7300,033733, VA,Nissan,Altima4dr
63961,7303,26270, NJ,Chevrolet,EquinoxAWD
63968,7305,8097, FL,Kia,OptimaSX
63965,7308,43846, IL,Honda,Civic
63962,7301,15483, NM,Volkswagen,Jetta
63969,7338,81909, SC,Mercedes-Benz,SLK-ClassSLK383
63966,7305,71874, AL,Buick,EnclaveLeather
63633,7308,48276, OH,Chevrolet,EquinoxFWD
63630,7308,77243, TN,Chrysler,730Limited
63637,7308,07594, AL,Jeep,WranglerSport
63634,7305,75949, TN,Jeep,Wrangler
63631,7307,60245, TN,Honda,Accord
63638,7307,24309, AZ,Lexus,RXRX
63635,7302,08677, KY,BMW,X3xDrive28i
63632,7300,51606, PA,Toyota,RAV44WD
63639,7305,9294, HI,Honda,CivicEX
63636,7300,047333, TN,GMC,Yukon4WD
63603,7305,02603, FL,GMC,Sierra
63600,7301,91644, TX,Jeep,Grand
63607,7301,82207, AL,Jeep,Wrangler
63604,7302,05196, FL,Kia,OptimaLX
63601,7308,02289, PA,Lexus,ISIS
63608,7305,48397, AZ,Toyota,PriusTwo
63605,7308,04968, KY,Toyota,Tacoma4WD
63602,7305,01235, IN,Honda,Civic
63609,7301,76295, NJ,BMW,4
63606,7308,15536, MD,Ford,EdgeSE
63673,7300,21526, PA,Chevrolet,Malibu4dr
63670,7305,47556, OR,Dodge,ChargerSXT
63677,7303,037172, CA,Cadillac,CTS
63674,7301,76291, NY,Jeep,Wrangler
63671,7338,056284, CA,Chevrolet,Tahoe4dr
63678,7300,074189, WA,Jeep,PatriotSport
63675,7335,096445, CA,Ford,Escape4dr
63672,7302,44797, AZ,Kia,SorentoLX
63679,7308,8784, AL,Chevrolet,SonicSedan
63676,7305,48136, OH,Ford,F-080XLT
63643,7303,013753, CA,Nissan,MuranoAWD
63640,7304,16032, NY,Honda,CivicEX
63647,7308,78622, CT,Chevrolet,Tahoe4WD
63644,7308,52807, CO,Mitsubishi,Outlander
63641,7307,52263, NY,Jeep,Grand
63648,7301,47332, OH,Lexus,ES
63645,7339,017891, TX,Ford,Super
63642,7339,92999, MO,Scion,xB5dr
63649,7301,86342, AZ,Ford,F-080STX
63646,7305,48244, TX,Jeep,PatriotSport
63613,7305,18478, TX,Toyota,CamrySE
63610,7336,034248, TX,Toyota,RAV4FWD
63617,7305,19825, TX,Kia,SedonaLX
63614,7304,24988, FL,Toyota,TundraBase
63611,7339,047016, KS,Ford,EscapeFWD
63618,7301,19204, CO,Chevrolet,Silverado
63615,7308,18875, CA,Kia,OptimaLX
63612,7336,21545, PA,Chevrolet,Colorado4WD
63619,7302,02637, TX,Toyota,RAV4XLE
63616,7304,18228, IN,Ford,FusionSE
63683,7305,8708, KY,GMC,Sierra
63680,7304,86306, WA,INFINITI,G32
63687,7308,89724, NJ,Chrysler,430Limited
63684,7301,00086, MA,Lexus,ES
63681,7339,002541, GA,Nissan,Frontier4WD
63688,7338,64128, MD,Chrysler,433430C
63685,7301,79274, PA,Ford,F-0834WD
63682,7307,23969, NJ,Dodge,Grand
63689,7302,08067, VA,GMC,AcadiaAWD
63686,7305,5566, MD,Ford,F-0832WD
63653,7304,27213, IL,Ford,EscapeS
63650,7334,075363, MD,Honda,Accord
63657,7305,04897, AL,Toyota,CorollaLE
63654,7308,57713, TX,GMC,Yukon
63651,7305,49648, WA,Ram,78334WD
63658,7301,13384, OH,Ford,FusionSE
63655,7304,23138, NJ,Hyundai,SonataLimited
63652,7307,24169, NC,INFINITI,G32
63659,7305,14786, FL,Ford,Expedition2WD
63656,7305,06433, CA,Toyota,Tacoma2WD
63623,7336,014628, FL,Chevrolet,Silverado
63620,7304,96851, UT,Ford,ExplorerXLT
63627,7308,71177, FL,Mercedes-Benz,C-ClassC333
63624,7308,41850, KY,GMC,Yukon4WD
63621,7304,15048, GA,Ford,F-080SuperCrew
63628,7301,88407, IA,Jeep,CompassLatitude
63625,7301,77610, CA,Honda,Civic
63622,7307,90271, CO,Ford,FocusSEL
63629,7304,12407, FL,Ford,ExplorerXLT
63626,7331,080883, TX,Ford,Super
63693,7302,78288, WA,Kia,SportageLX
63690,0662,53688, TX,Chevrolet,Express
63697,7332,034333, PA,Subaru,Impreza
63694,7303,012556, KY,Mazda,Mazda34dr
63691,7301,45936, KY,GMC,Sierra
63698,7304,93083, TX,Ford,EdgeSEL
63695,7304,18836, GA,Ford,F-080SuperCrew
63692,7303,10901, CO,Dodge,Dakota4WD
63699,7304,11959, NY,INFINITI,G32
63696,7302,43777, NV,Chevrolet,TraverseFWD
63663,7302,6629, MS,Dodge,JourneySXT
63660,7308,83979, TX,Chevrolet,Silverado
63667,7301,41877, CA,Toyota,CamrySE
63664,7300,15742, CA,BMW,8
63661,7308,75026, NV,Jeep,Grand
63668,7308,74780, FL,Ford,F-080XLT
63665,7302,00263, KY,Kia,ForteLX
63662,7308,75281, NY,Lexus,RX
63669,7302,5502, MD,BMW,4
63666,7304,24532, TX,Toyota,AvalonXLE
60333,7302,02599, VA,Ford,Explorer4WD
60330,7300,92888, TN,Nissan,MuranoAWD
60337,7305,09741, AL,Porsche,CayenneAWD
60334,7308,17768, PA,Dodge,Durango2WD
60331,7308,06433, NY,Lexus,RX
60338,7301,45577, CA,Lexus,ES
60335,7308,83154, TX,Ford,F-0834WD
60332,7335,033121, WA,Toyota,CamryLE
60339,7302,02727, TX,Ford,MustangPremium
60336,7301,14459, MA,Hyundai,Santa
60303,7308,02371, OR,Ford,Super
60300,7300,048626, TX,Subaru,WRXLimited
60307,7303,80159, MO,Nissan,Altima4dr
60304,7305,74943, AZ,Jeep,Wrangler
60301,7336,95041, NY,Nissan,MuranoAWD
60308,7301,74881, GA,Ford,FusionSE
60305,7338,040365, NC,Ford,F-0832WD
60302,7339,008695, AZ,Honda,Civic
60309,7308,05495, NJ,Cadillac,SRXLuxury
60306,7336,083226, CA,Chevrolet,Malibu4dr
60373,7301,72662, IL,Chevrolet,CamaroCoupe
60370,7302,02261, FL,Chevrolet,CruzeSedan
60377,7332,69069, VA,Toyota,RAV44WD
60374,7308,47291, TX,Toyota,PriusFive
60371,7300,035043, OK,Chevrolet,Camaro2dr
60378,7305,14187, NC,Dodge,Grand
60375,7338,029922, TX,GMC,Sierra
60372,7301,87030, CA,Honda,Civic
60379,7301,74612, PA,BMW,4
60376,7308,49209, CA,Jeep,CompassSport
60343,7300,52811, WA,Ford,TaurusSEL
60340,7302,6892, IL,Chevrolet,CruzeSedan
60347,7338,27408, CT,Dodge,Dakota4WD
60344,7307,52597, AK,GMC,Savana
60341,7300,23673, PA,Ford,Super
60348,7339,91898, CA,BMW,4
60345,7301,53255, TX,Chevrolet,Silverado
60342,7334,703333, AR,Dodge,Ram
60349,7302,70954, UT,Chevrolet,CruzeSedan
60346,7308,81270, NJ,Chrysler,730Limited
60313,7301,74193, MA,Honda,CivicLX
60310,7301,20742, TN,Ford,EscapeSE
60317,7304,99031, TX,Toyota,Tundra
60314,7332,017945, KY,Dodge,Dakota4WD
60311,7301,48875, KY,Toyota,Prius
60318,7304,86390, TX,Toyota,Prius
60315,7301,76331, MI,Honda,Civic
60312,7302,9323, MN,BMW,X3xDrive28i
60319,7308,6690, NV,BMW,4
60316,7305,6978, AZ,Honda,CR-VLX
60383,7307,53213, FL,Volkswagen,Jetta
60380,7339,036990, VA,Jeep,Grand
60387,7305,77189, NH,Kia,SorentoLX
60384,7308,10274, CT,Kia,SorentoLX
60381,7304,50454, MN,GMC,Sierra
60388,7302,07707, CA,Dodge,ChallengerR/T
60385,7308,85243, UT,Ford,Super
60382,7308,97033, IN,Ford,FusionSE
60389,7308,03167, IL,Cadillac,SRXLuxury
60386,7301,51719, KS,Ford,Transit
60353,7332,006856, MD,Cadillac,EscaladeAWD
60350,7304,95686, MD,Ford,ExpeditionLimited
60357,7304,47949, HI,INFINITI,G32
60354,7308,44938, AZ,Buick,LaCrosseFWD
60351,7305,17117, TX,Toyota,CorollaS
60358,7305,73780, FL,Toyota,CamryXLE
60355,7302,77734, FL,Kia,SportageLX
60352,7308,42216, IL,Jeep,Wrangler
60359,7308,07853, TX,Toyota,CamrySE
60356,7300,56229, VA,MINI,Cooper
60323,7304,51047, FL,Toyota,CamrySE
60320,7304,56482, NY,Dodge,Grand
60327,7336,66957, MO,Kia,Sportage2WD
60324,7303,90260, CT,Subaru,Forester4dr
60321,7303,66427, OH,Hyundai,TucsonAWD
60328,7335,086832, GA,BMW,8
60325,7308,81589, VA,Chevrolet,Suburban2WD
60322,7301,5913, TX,Ford,FusionSE
60329,7301,75855, DE,Ford,EscapeSE
60326,7302,76321, AZ,Chevrolet,MalibuLT
60393,7308,65723, IA,Chevrolet,Silverado
60390,7308,19031, TX,Ford,EscapeSE
60397,7305,70992, IL,Lexus,GXGX
60394,7305,17244, TX,Dodge,Grand
60391,7305,02029, CA,Toyota,RAV4FWD
60398,7339,083603, MD,Honda,CR-VLX
60395,7305,07386, MA,Lexus,RX
60392,7339,14022, FL,Ford,EdgeLimited
60399,7304,12318, CA,Ford,EscapeSE
60396,7304,90265, AZ,Lexus,RX
60363,7308,45765, IL,BMW,X1xDrive28i
60360,7307,13854, IA,Chevrolet,EquinoxFWD
60367,7305,03239, KY,Chevrolet,ColoradoCrew
60364,7336,62503, NH,Honda,Accord
60361,7302,1243, FL,Mitsubishi,Outlander
60368,7305,71006, AL,Ford,EscapeFWD
60365,7303,80928, AZ,Ford,EdgeSEL
60362,7336,65483, AL,Chevrolet,Silverado
60369,7308,40890, KY,Chrysler,730S
60366,7305,77057, SC,Lexus,CTCT
60033,7305,7713, TN,Mazda,MX5
60030,7301,83207, VA,Honda,Civic
60037,7305,45930, TN,Dodge,DurangoAWD
60034,7308,5691, TX,Acura,RDXAWD
60031,7307,50939, NY,Ford,Taurus4dr
60038,7304,80029, NY,BMW,X5xDrive35i
60035,7301,84946, IL,Volkswagen,CC4dr
60032,7339,22683, WA,Chevrolet,Avalanche4WD
60039,7308,06128, KY,Ford,TaurusSEL
60036,7301,45187, ID,Jeep,CompassSport
60003,7301,44936, TX,Honda,Civic
60000,7301,83956, MO,Hyundai,SonataSE
60007,7307,074793, GA,Ford,FusionSEL
60004,7302,4953, CA,Ford,FusionSE
60001,7302,74694, TX,Chevrolet,CamaroConvertible
60008,7308,45514, WI,Kia,SorentoLX
60005,7305,45086, CA,Jeep,CompassSport
60002,7308,48843, TX,GMC,Sierra
60009,7302,01697, PA,Kia,Sportage2WD
60006,7330,027132, AK,Dodge,Ram
60073,7301,76096, MA,Jeep,CherokeeLimited
60070,7308,44358, OH,Chevrolet,MalibuLS
60077,7301,48643, FL,Volkswagen,Jetta
60074,7304,86958, NY,Hyundai,Santa
60071,7308,79103, IL,Chevrolet,Express
60078,7301,44873, KY,Ford,FocusSE
60075,7338,003360, MD,Toyota,Matrix5dr
60072,7301,17244, VA,Toyota,TundraSR5
60079,7336,61970, NJ,Chevrolet,Silverado
60076,7307,64188, KS,Honda,Accord
60043,7305,07445, FL,Dodge,ChargerSE
60040,7332,039457, CA,Mazda,RX-94dr
60047,7305,44246, TX,Volkswagen,Passat4dr
60044,7305,47530, AL,Toyota,CamryLE
60041,7301,74075, SC,Hyundai,Santa
60048,7308,7494, NY,Toyota,AvalonLimited
60045,7301,84629, NC,Chevrolet,CamaroConvertible
60042,7307,51357, VA,Toyota,CamryL
60049,7300,23367, ME,Toyota,4Runner4WD
60046,7308,18732, MA,Lincoln,MKXAWD
60013,7300,24613, IN,Kia,Sedona4dr
60010,7302,41000, AR,Ford,MustangPremium
60017,7308,79502, OR,BMW,2
60014,7332,077038, NH,Honda,RidgelineRTL
60011,7301,13377, NJ,Honda,Civic
60018,7301,40358, WA,Volkswagen,TiguanS
60015,7307,26685, WA,Jeep,CompassSport
60012,7300,032287, OK,BMW,4
60019,7301,45148, MN,Kia,Soul+
60016,7308,49595, MA,Honda,PilotTouring
60083,7334,042372, NJ,Toyota,Corolla4dr
60080,7302,40313, NV,Hyundai,Santa
60087,7301,49541, GA,Honda,AccordEX-L
60084,7305,48823, VT,Ford,ExplorerLimited
60081,7303,52407, FL,Toyota,RAV44WD
60088,7301,54621, MI,Chevrolet,MalibuLS
60085,7303,53500, FL,Chevrolet,Camaro2dr
60082,7308,49145, MA,Chrysler,730Limited
60089,7307,075219, VA,Ford,Econoline
60086,7300,55840, GA,Honda,PilotLX
60053,7301,45108, MD,Honda,Accord
60050,7301,73837, IL,Honda,Civic
60057,7300,99059, TX,Dodge,Charger4dr
60054,7307,74725, CA,Chevrolet,SonicHatch
60051,7302,73270, CO,Chevrolet,CruzeSedan
60058,7304,94610, TX,Honda,Accord
60055,7303,012193, IL,Chevrolet,Tahoe4WD
60052,7301,74843, OH,Buick,RegalTurbo
60059,7302,0598, KS,Mercedes-Benz,E-ClassE
60056,7305,74239, TN,Chevrolet,Tahoe4WD
60023,7302,6834, FL,Mercedes-Benz,C-ClassC
60020,7301,14823, UT,Chevrolet,EquinoxAWD
60027,7308,11617, KY,Ford,F-080XLT
60024,7305,40525, TX,Ford,F-0832WD
60021,7300,19154, VA,Audi,Q5quattro
60028,7334,018170, KY,Honda,CivicEX
60025,7305,13366, CA,Toyota,CorollaL
60022,7300,98877, CA,BMW,4
60029,7333,774758, WA,Toyota,Tacoma2WD
60026,7304,12761, GA,GMC,AcadiaFWD
60093,7305,72334, IL,Ford,FocusSE
60090,7308,79233, GA,Buick,LaCrosseFWD
60097,7304,89457, FL,Ford,EdgeLimited
60094,7308,44933, MA,Lexus,IS
60091,7301,85804, NM,Ford,F-0834WD
60098,7308,49772, MN,Ford,ExplorerXLT
60095,7339,92570, FL,Cadillac,STS4dr
60092,7331,084716, NC,Toyota,4Runner4dr
60099,7303,19103, CT,Honda,CR-V4WD
60096,7331,60595, NY,Chevrolet,Silverado
60063,7332,13757, OH,Chevrolet,Express
60060,7305,43518, OH,Chevrolet,TraverseAWD
60067,7332,084487, NC,Toyota,FJ
60064,7339,077889, TX,Toyota,HighlanderBase
60061,7339,041134, SC,GMC,Yukon
60068,7301,58398, MS,Toyota,Tundra
60065,7304,16735, MN,Jeep,CompassLatitude
60062,7338,042332, WA,Toyota,Corolla4dr
60069,7305,05439, CO,Audi,A8
60066,7301,80415, FL,Ford,F-0832WD
60733,7305,75757, FL,Hyundai,Santa
60730,7336,98146, WA,INFINITI,G32
60737,7305,14227, PA,Dodge,Grand
60734,7305,19151, AL,Chevrolet,Silverado
60731,7336,033202, GA,Nissan,MuranoAWD
60738,7305,01746, CA,Toyota,RAV4Limited
60735,7305,76928, GA,GMC,Sierra
60732,7301,75011, VA,BMW,2
60739,7307,86580, IN,Nissan,Titan4WD
60736,7335,60887, VA,Lexus,ESES
60703,7308,40322, SC,Ford,EscapeFWD
60700,7300,001270, MO,Ford,ExplorerFWD
60707,7301,04617, CA,Jeep,Wrangler
60704,7308,11216, WA,Jeep,Wrangler
60701,7302,01926, TX,Hyundai,Santa
60708,7303,14299, MD,Ford,Mustang2dr
60705,7303,46494, GA,Jeep,WranglerSahara
60702,7308,43714, WI,Lincoln,Navigator
60709,7300,56851, CA,Lexus,ESES
60706,7300,15533, PA,Chrysler,Town
60773,7308,43063, CA,Nissan,Pathfinder4WD
60770,7301,43061, NJ,Mercedes-Benz,E-ClassE383
60777,7307,007246, NJ,Ford,Fusion4dr
60774,7339,044520, SC,Toyota,4RunnerLimited
60771,7332,000038, GA,Dodge,Ram
60778,7301,71902, IL,Honda,CivicLX
60775,7301,52229, TX,BMW,4
60772,7301,48864, OK,Chevrolet,Silverado
60779,7304,07772, WA,Volkswagen,Passat4dr
60776,7301,93613, KY,Kia,SorentoLX
60743,7303,13430, LA,Lexus,RX
60740,7308,84801, IL,Dodge,Grand
60747,7307,10084, NC,Ford,Econoline
60744,7308,42949, SC,Honda,OdysseyTouring
60741,7302,1656, GA,Chevrolet,SonicHatch
60748,7302,80518, GA,Ford,Expedition
60745,7308,17001, PA,GMC,TerrainAWD
60742,7332,008826, FL,Lexus,RX
60749,7301,24266, KY,Toyota,TacomaBase
60746,7305,40304, CO,Jeep,PatriotLatitude
60713,7302,05306, GA,Chrysler,PacificaLimited
60710,7308,79619, AZ,Chevrolet,SonicSedan
60717,7339,008279, OK,Honda,Civic
60714,7308,25134, TX,Kia,ForteLX
60711,7308,14760, MA,Jeep,Grand
60718,7308,43657, NY,Kia,SorentoLX
60715,7332,012045, GA,Chevrolet,Silverado
60712,7305,70968, TX,GMC,Sierra
60719,7336,28754, IL,Acura,RDXAWD
60716,7302,1021, NC,Ford,FusionHybrid
60783,7301,84524, MI,Ford,F-0834WD
60780,7303,52730, MA,Toyota,Camry4dr
60787,7308,13469, MO,Honda,Civic
60784,7308,15762, FL,Jeep,Wrangler
60781,7305,10600, AL,Toyota,RAV4LE
60788,7305,03302, GA,Jeep,Wrangler
60785,7308,13232, FL,Chevrolet,Tahoe2WD
60782,7305,78761, MO,Chevrolet,MalibuLS
60789,7339,040623, CO,Hyundai,Santa
60786,7300,27087, TN,Toyota,Camry4dr
60753,7332,61722, NC,Lexus,IS
60750,7308,48808, NY,Toyota,CamryLE
60757,7302,76079, TN,Jeep,CherokeeLimited
60754,7307,27624, FL,Nissan,Frontier2WD
60751,7305,77081, TX,GMC,Yukon2WD
60758,7302,01308, TX,Chevrolet,MalibuLS
60755,7332,063679, TX,Dodge,Ram
60752,7303,20110, NC,Hyundai,Santa
60759,7301,12946, FL,Ford,F-0834WD
60756,7303,039713, NC,Honda,Civic
60723,7303,074044, IL,Toyota,Corolla4dr
60720,7304,55362, TX,Chevrolet,Silverado
60727,7308,78646, MO,Chevrolet,Silverado
60724,7301,72169, NV,Honda,CR-VEX
60721,7307,039739, OH,Ford,Focus5dr
60728,7301,58702, TX,GMC,TerrainFWD
60725,7303,23563, CA,Ford,Mustang2dr
60722,7339,27225, PA,Lincoln,MKXAWD
60729,7301,66181, TX,Hyundai,Santa
60726,7302,05443, PA,Chevrolet,MalibuLT
60793,7332,61736, CA,Chevrolet,Suburban2WD
60790,7307,45505, MA,Hyundai,Elantra
60797,7307,45054, CA,GMC,Sierra
60794,7308,48216, NJ,MINI,Cooper
60791,7332,66357, NE,Chrysler,4334dr
60798,7307,21520, WA,Hyundai,Elantra4dr
60795,7305,80195, NC,Toyota,CamryXLE
60792,7301,54528, CO,Toyota,TacomaBase
60799,7308,45048, WI,BMW,4
60796,7308,75622, PA,Mercedes-Benz,C-ClassC333
60763,7332,61515, OH,Buick,LaCrosse4dr
60760,7308,73098, GA,Lexus,IS
60767,7308,52409, CO,Chevrolet,Silverado
60764,7308,09835, ME,Honda,Accord
60761,7308,79188, MI,Volkswagen,Jetta
60768,7301,18792, IL,Jeep,PatriotSport
60765,7308,18187, IL,Ford,ExplorerXLT
60762,7336,29509, NJ,Honda,CR-VEX
60769,7301,47021, NY,Toyota,SiennaLE
60766,7336,24624, NJ,Audi,A44dr
60433,7305,14517, TN,Porsche,CayenneAWD
60430,7300,45017, NY,Honda,OdysseyTouring
60437,7302,2492, CA,Lexus,LSLS
60434,7302,78132, MO,Chrysler,PacificaTouring
60431,7300,98091, TX,Honda,Accord
60438,7303,015568, IN,Dodge,Ram
60435,7308,54233, NJ,Chevrolet,EquinoxAWD
60432,7304,47157, TX,GMC,TerrainFWD
60439,7301,40030, AZ,Toyota,PriusThree
60436,7309,1637, WA,Chevrolet,EquinoxAWD
60403,7307,95976, NJ,Honda,CivicSi
60400,7305,04238, NC,Ford,Transit
60407,7308,72515, FL,Chevrolet,CorvetteCoupe
60404,7303,73746, OK,Chevrolet,Camaro2dr
60401,0666,703018, CO,Ford,Super
60408,7302,76525, CA,Hyundai,Elantra
60405,7308,74567, NY,Honda,PilotEX-L
60402,7308,48114, FL,Toyota,CorollaLE
60409,7335,68190, OH,Ford,F-0834WD
60406,7301,18313, LA,Lexus,ES
60473,7338,078529, FL,Dodge,Ram
60470,7304,96953, NC,Ford,Super
60477,7308,12950, CA,Dodge,JourneySXT
60474,7304,82683, FL,MINI,Cooper
60471,7307,29772, OH,Kia,Sorento2WD
60478,7302,1732, RI,Jeep,WranglerSport
60475,7304,84813, IN,Honda,CR-VLX
60472,7308,23649, AL,Chevrolet,Malibu1LT
60479,7308,18015, IL,Ford,Transit
60476,7305,18188, TN,Honda,Civic
60443,7305,2537, VT,Kia,ForteLX
60440,7308,70119, IL,Buick,RegalGS
60447,7308,82286, AZ,Chevrolet,EquinoxFWD
60444,7305,45575, FL,Chevrolet,Express
60441,7305,41038, TX,Toyota,CorollaS
60448,7305,77815, LA,Toyota,Tacoma2WD
60445,7308,04012, MD,Kia,OptimaLX
60442,7308,00963, IA,Chevrolet,Silverado
60449,7305,11390, NH,Chrysler,Town
60446,7336,011049, CA,Honda,Accord
60413,7307,53206, TX,Ram,08332WD
60410,7339,51429, NY,Toyota,Highlander4WD
60417,7304,12517, NC,Volkswagen,Jetta
60414,7304,53028, PA,Ford,FusionSE
60411,7333,082838, AZ,Toyota,4Runner4dr
60418,7301,88825, OH,Chevrolet,EquinoxFWD
60415,7305,79818, FL,Volkswagen,Passat4dr
60412,7304,89442, IL,GMC,Sierra
60419,7301,83520, IL,Ford,F-0834WD
60416,7305,04022, FL,Mazda,MX5
60483,7302,09642, FL,Toyota,CorollaLE
60480,7336,055981, TX,Toyota,Corolla4dr
60487,7300,076180, FL,Volkswagen,Jetta
60484,7300,006142, SC,Honda,AccordLX
60481,7309,0306, MI,Toyota,CamryLE
60488,7308,76533, TX,Chrysler,730Limited
60485,7301,85839, FL,BMW,4
60482,7339,008199, TX,Toyota,4RunnerRWD
60489,7308,49970, AL,Subaru,Legacy2.5i
60486,7307,009529, MA,Toyota,SequoiaSR5
60453,7332,002951, TX,Chevrolet,Silverado
60450,7301,50372, TX,Ford,FusionSE
60457,7300,56384, PA,Land,Rover
60454,7307,28328, MD,Mazda,Mazda34dr
60451,7308,71642, NY,Hyundai,Santa
60458,7302,02436, MO,Buick,EnclavePremium
60455,7305,78057, IA,Chevrolet,Silverado
60452,7308,78949, IL,Lexus,IS
60459,7301,78119, WA,Ford,F-080STX
60456,7332,011849, TX,Chevrolet,Silverado
60423,7301,85230, TX,Hyundai,Elantra
60420,7305,04957, LA,GMC,Sierra
60427,7308,42566, MD,Jeep,Grand
60424,7336,040457, TX,Kia,Sportage2WD
60421,7304,89593, IL,Lexus,RX
60428,7301,42883, FL,Toyota,TacomaPreRunner
60425,7301,75412, FL,Honda,Civic
60422,7305,73366, TX,Toyota,Tacoma2WD
60429,7301,59100, NY,BMW,X5xDrive35i
